DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,2019,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,2020,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,2021,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,2022,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,2023,0.00,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2014,536011.96,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2015,549064.84,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2016,581723.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2017,604510.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2018,624079.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2019,651281.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2020,679362.31,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2021,733516.84,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 12 countries (2001-2006),2022,762714.89,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2015,556272.25,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2016,589402.99,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2017,613275.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2018,632502.98,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2019,660646.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2021,744816.76,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),2022,775080.87,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2015,557658.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2016,590876.81,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2017,614837.89,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2018,634244.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2019,662635.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2021,747298.12,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),2022,777884.32,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2015,560045.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2016,593326.01,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2018,636918.83,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2019,665538.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2021,750888.65,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),2022,781557.15,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2014,802.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2015,854.93,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2016,916.43,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2017,977.46,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2018,1120.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2019,1255.92,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2020,1415.97,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2021,1491.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2022,1641.18,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,2023,1936.59,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2014,3839.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2015,4382.54,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2016,4531.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2017,4730.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2018,4718.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2019,5137.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2020,5288.36,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2021,5298.92,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,2022,5571.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2014,4110.57,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2015,4212.98,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2016,4286.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2017,4262.89,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2018,4513.50,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2019,4579.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2020,4497.78,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2021,4607.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,2022,4852.82,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2014,536011.96,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2015,549064.84,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2016,581723.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2017,604510.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2018,624079.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 15 countries (1995-2004),2019,651281.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),2015,594420.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),2016,629164.55,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),2017,655577.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),2018,679712.17,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),2019,712313.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2015,596807.53,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2016,631613.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2017,658103.17,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2018,682386.15,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2019,715215.97,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2021,807200.64,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),2022,845415.59,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),2015,596807.53,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),2016,631613.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),2017,658103.17,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),2018,682386.15,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),2019,715215.97,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2014,2873.21,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2015,2949.72,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2016,2881.78,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2017,2841.33,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2018,2951.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2019,3059.11,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2020,3119.91,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2021,3361.38,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,2022,3468.81,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),France,2014,175654.12,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),France,2015,178427.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),France,2016,198771.25,,
